Idade,Renda,TempoDeRelacao,TicketMedioInvestido,QtdProdutosNaCarteira,PerfilRisco,Pais,TaxaJuros,HistoricoInvestimentoESG,EngajamentoESG,ConhecimentoESG,PreocupacaoAmbiental,AcessouPagESG,LeuArtigoESG,ParticipouWebinarESG,AssessorESGAtivo,NPS_ESG,ValorAlocadoESG,ESG_Label
60,17113.739831862862,41,1236661.5119853984,2,2,Brasil,13.75,0,3,3,2,0,0,0,1,2,270341.794502994,0
53,7995.961822068743,52,243406.01987868932,9,1,Brasil,5.0,0,3,2,1,1,1,0,0,2,58273.57390825086,0
30,16132.75945745259,31,778908.2254951382,13,0,Alemanha,13.75,1,8,5,4,1,0,0,0,5,123697.79506888479,1
24,9394.229800545276,26,1470436.60476885,12,0,Brasil,13.75,1,9,5,4,0,0,0,0,5,264796.0418954998,1
53,4533.197652784233,27,1249116.4524160207,2,2,EUA,13.75,0,1,1,1,0,0,0,0,1,347637.50152399996,0
64,10301.60733591143,51,974097.9355109421,9,1,EUA,2.0,1,14,3,3,0,1,0,1,10,198185.66024717843,1
68,13590.550007105116,98,361292.91706481145,1,1,Brasil,13.75,0,1,3,3,1,0,0,0,0,76566.06729844358,0
26,10149.053408014648,95,1608260.393053514,6,1,Brasil,13.75,0,5,3,3,1,0,0,0,3,419752.69262563845,0
49,10771.806636299594,48,553601.5427790381,2,0,Brasil,13.75,0,3,2,3,0,0,0,0,2,158128.62360720005,0
28,16574.264179714453,11,1642753.3725071999,3,2,EUA,13.75,0,4,1,1,0,0,0,0,1,383844.72913775814,0
25,12425.975921160367,8,1227102.034962037,15,0,EUA,13.75,1,13,5,4,1,1,1,1,9,322496.89344658545,1
50,8626.80675486019,12,751735.541618087,7,1,Brasil,5.0,0,3,3,3,1,0,1,0,2,228376.58558375583,0
40,14808.121294669307,99,90804.39170038309,13,1,Brasil,13.75,0,3,2,3,0,0,0,0,1,12104.446417871446,0
42,12790.702267816981,45,472513.50024530996,16,1,Brasil,13.75,0,4,3,4,1,0,0,0,2,66858.50511809923,1
25,2000.0,34,1779251.141721446,13,1,Brasil,13.75,1,11,5,5,1,1,1,1,8,458802.95978050004,1
62,13713.411655085794,77,1637768.9443524778,12,1,Alemanha,13.75,0,2,3,2,0,0,0,0,1,556867.8553373071,0
39,13567.314830864407,91,1153958.092738855,17,1,EUA,13.75,0,1,1,1,1,0,0,0,1,117840.39551253368,0
21,12080.48451832344,72,937981.7032846326,11,1,Brasil,13.75,1,10,3,3,1,1,1,0,5,162637.09672148267,1
57,15566.8023242783,47,1297813.9318669173,7,0,Brasil,13.75,1,14,3,4,1,1,1,1,10,221544.82232842728,1
20,9310.425662693991,120,937833.77440817,13,1,EUA,13.75,0,1,1,2,0,0,0,0,1,129956.33141281636,0
46,13345.999155283604,21,1292166.633031089,10,1,Brasil,2.0,0,3,3,3,1,0,0,0,1,291540.9972276385,0
58,5732.162515330589,41,621734.1583237143,10,1,Brasil,5.0,0,2,3,2,0,0,0,0,2,160383.0813790666,0
46,13628.361533595327,75,1678609.4636438356,13,1,Brasil,13.75,0,3,3,2,1,0,0,1,1,427085.8640263023,0
51,19812.238782159584,22,1406816.6079958808,19,1,Brasil,13.75,0,3,2,2,0,0,0,0,2,479872.2133090469,0
51,8020.574590129836,21,666651.5005711067,17,0,Brasil,13.75,0,6,2,3,0,1,0,0,4,114089.77403158449,0
45,8960.791472048899,28,1663025.568498648,7,1,Brasil,13.75,0,5,3,3,1,0,0,0,3,393149.99061491067,0
30,9159.938228433792,67,979811.636397826,4,0,Brasil,5.0,0,5,3,4,1,0,0,0,2,116009.90398664428,0
32,12519.992903206381,71,357531.34082754835,17,1,Brasil,13.75,1,9,4,5,1,1,0,0,5,94512.05578609911,0
40,7747.854908585127,14,164647.79938701805,4,1,Brasil,5.0,0,2,1,1,1,0,0,0,1,51180.19400369983,0
61,13684.98951476392,79,1402215.4377980686,18,0,Brasil,13.75,0,5,1,1,0,0,0,0,2,470870.1657892817,0
43,15387.359781876661,73,1731590.400373941,8,1,Brasil,5.0,1,14,5,5,1,0,0,1,9,415733.6288979296,1
21,14137.388853815137,52,1616809.5573031418,8,2,Brasil,13.75,0,3,1,2,1,0,0,0,1,443544.2424307954,0
43,4926.33829744771,43,1314745.5501420822,16,1,Brasil,13.75,0,3,1,1,1,0,0,0,1,406371.9401398385,0
57,15980.670660634425,71,291336.3606534884,15,2,Alemanha,13.75,0,0,2,3,0,1,0,0,1,90779.13366765094,0
26,15749.469657014719,76,197147.71119354054,18,2,Brasil,13.75,0,6,1,2,0,0,0,0,5,33699.46825485234,0
22,15320.645489385217,19,696608.9497933334,19,1,Brasil,5.0,0,6,3,4,1,0,0,0,3,183294.41690300612,1
49,13491.3689946233,27,1711272.6718935499,6,2,Brasil,5.0,0,1,1,1,1,0,0,0,0,573436.282304809,0
37,12880.75725682053,18,1923855.1779102618,9,1,EUA,5.0,0,0,1,2,1,0,0,0,1,642612.1620631183,1
67,16129.557592505587,13,490308.1011456718,16,1,Brasil,13.75,1,12,3,4,1,0,0,0,9,71864.97223309238,1
28,19694.053950413818,107,1526570.384457623,9,2,Brasil,5.0,0,4,1,1,0,0,0,0,3,504698.2552591859,0
32,8187.8381465406,1,1151999.7416453394,17,1,Alemanha,5.0,0,0,1,1,1,0,0,0,0,384254.58101375616,0
49,16312.501583179088,102,73296.66048510605,4,0,Brasil,13.75,0,1,3,3,0,0,0,1,1,17507.9670464582,0
45,11655.131607970188,85,1090403.5363665503,15,0,Alemanha,13.75,0,7,1,2,1,0,0,0,4,166956.15866493914,0
39,11481.307791885598,34,1613821.4019488168,11,1,EUA,13.75,0,6,2,1,0,0,0,0,3,182531.06095465156,0
58,5853.877238471847,13,559484.3388546128,14,1,Brasil,13.75,1,13,4,4,0,0,0,1,7,82867.75701005997,1
34,10860.84236193842,109,1795749.6317012173,17,0,Brasil,5.0,0,4,2,3,1,0,0,0,2,240135.88556333008,0
43,8010.940168126339,115,480158.20968052745,13,2,Brasil,13.75,0,6,3,4,0,0,0,0,5,71138.3532916286,0
61,10144.582281976218,105,162181.5339616681,9,1,EUA,13.75,1,11,3,4,0,1,0,0,7,55631.51837180427,1
24,7607.254464887401,51,328279.22578473244,16,1,Brasil,13.75,0,6,1,1,0,0,0,0,3,46254.836130149204,0
59,10204.366450747975,87,1675635.7087546275,8,0,Brasil,13.75,0,3,1,1,0,1,0,0,3,388285.4391366013,0
43,10375.558571906387,1,840438.7788886613,14,0,Brasil,13.75,1,14,5,4,1,1,1,0,8,133364.18004548355,1
42,12387.019673755201,87,1595921.6716070988,15,0,Brasil,13.75,0,6,2,2,0,1,0,1,3,189051.58665909228,0
27,5541.000550834676,28,1067153.7913692943,7,1,Brasil,13.75,0,0,2,2,1,1,0,1,0,171661.35112977188,0
62,6217.927409018706,32,966312.6583409185,11,1,Brasil,13.75,1,8,4,4,1,0,1,1,4,262775.21514468256,1
36,13447.657082922105,72,1615757.171470006,3,1,Brasil,13.75,0,4,2,1,1,0,0,0,2,241858.3468384137,0
28,8810.247531719604,55,852740.3473076281,7,0,Brasil,2.0,0,1,2,2,1,1,0,0,1,116250.70865115995,0
30,16298.119160919725,26,1606045.134822073,5,2,EUA,5.0,1,8,5,4,1,0,0,1,6,201441.89911594178,1
25,12901.078888060187,14,210317.70827725675,9,0,Brasil,13.75,0,4,3,2,0,0,0,0,1,28755.6530247048,0
57,14427.04860082563,88,1276258.5229231205,19,0,Brasil,5.0,1,9,3,4,0,0,0,1,7,137895.15973283636,0
21,17642.769281683577,112,1408148.2425384496,13,2,EUA,13.75,1,14,5,5,1,1,0,0,10,206017.23587481884,1
64,10761.15675277371,93,1799203.8183220678,19,0,EUA,13.75,0,7,2,3,0,0,0,0,3,592807.2221701975,0
48,9702.053178334898,68,456404.59824522794,16,1,Brasil,5.0,0,2,1,2,1,0,0,0,0,159383.7715875604,0
45,15486.810342395254,63,1212397.5613847745,2,0,Alemanha,13.75,0,5,2,1,0,0,0,1,4,345427.6750813077,1
28,14038.054255718744,82,872180.5617415538,1,0,Brasil,5.0,0,7,3,4,1,0,0,0,5,205763.28568065164,0
60,11250.678760714796,14,771715.5945326177,3,1,Brasil,13.75,0,4,1,2,0,0,0,0,2,89673.4037798312,0
18,17565.83186782377,27,222359.97487179536,12,0,Brasil,13.75,0,0,2,1,0,0,0,1,1,67620.04203718044,0
66,11151.022760640277,41,277124.32788393507,6,0,Brasil,13.75,0,4,3,3,0,0,0,0,1,40361.65612619146,0
64,12131.094550223126,111,1675607.038280816,2,1,EUA,13.75,0,0,2,2,1,1,0,0,0,475461.0497560632,1
69,12084.890603337033,3,1502009.3303278685,16,1,Brasil,13.75,0,1,3,3,0,1,0,1,0,518309.40238832607,0
55,8261.624420406115,94,770858.8492792901,5,2,Brasil,13.75,1,12,4,4,1,1,1,1,9,235245.06997121443,1
41,12310.341557945563,59,1658688.2969653653,12,2,Brasil,13.75,0,6,2,2,0,1,0,0,3,419673.6531133723,0
64,17587.040709593966,100,170724.7077989211,4,1,Brasil,13.75,0,7,1,1,0,0,0,1,5,25051.290605632155,0
48,13779.873261504703,23,1253300.0948960057,14,0,EUA,5.0,0,2,3,2,1,0,0,0,0,437358.48894921807,0
58,12124.253705595725,18,1737670.3449014337,17,1,EUA,13.75,1,11,3,4,1,0,1,1,6,216395.61637245872,1
63,11352.930875337324,110,1679339.8197521863,12,1,Alemanha,13.75,0,3,3,4,0,0,0,0,3,481134.6402463938,0
67,13323.468113625404,111,751837.692284301,13,0,Brasil,13.75,1,14,5,5,1,1,0,1,10,127576.75003110297,1
43,14999.06651395674,104,1493015.3675834083,17,1,Brasil,13.75,1,11,5,5,0,1,1,0,7,154839.42009344752,1
66,14436.955323559012,74,860661.6095845563,15,2,EUA,2.0,0,0,1,1,0,0,0,0,0,156561.89409036466,0
67,10672.540552712084,120,1681874.9471359993,9,1,Brasil,13.75,0,3,3,4,1,1,0,1,2,443477.363052213,1
22,13299.126376440458,76,1066216.2808084958,10,1,Brasil,13.75,0,1,2,1,1,0,0,1,0,351593.5044784218,0
37,13919.758964593115,117,1532065.5277190318,6,0,Brasil,13.75,0,6,2,2,0,0,0,0,5,170686.5029148217,0
69,7971.2200498920865,41,166357.44876042672,17,1,Alemanha,13.75,0,6,1,1,0,0,0,0,4,50451.750851351084,0
58,12672.922164734777,8,1184151.683501637,12,0,Brasil,2.0,0,0,3,4,0,0,0,0,0,279650.2319549363,0
28,3354.7844547905515,32,1105065.513163984,9,2,EUA,13.75,1,10,3,2,1,1,0,0,7,243595.48417719503,1
50,13930.13483928474,81,1223853.6762529686,2,0,Brasil,13.75,0,2,2,1,0,0,0,0,2,352528.50060185493,0
67,14641.372218250726,41,1394326.7997520245,16,2,Brasil,13.75,0,4,2,2,0,0,0,0,3,221016.7698406402,0
55,14990.184503145838,45,1837036.8503679424,16,1,Alemanha,13.75,0,5,2,2,0,0,0,0,2,490731.48873913503,0
44,10419.81259132173,78,1573507.3427343017,1,1,Brasil,5.0,0,3,2,1,0,0,0,0,2,280628.390253539,0
51,13236.18734009614,101,447079.6029554604,11,2,Brasil,5.0,0,0,3,4,0,0,0,0,1,115693.59677323092,0
32,17695.815382164667,9,1653533.575891271,3,0,Brasil,5.0,0,5,3,4,0,0,0,0,2,174965.88265449132,0
49,17655.078593165035,90,252938.55845404032,2,0,Brasil,13.75,0,3,3,4,0,0,0,0,2,84730.65404588188,0
38,11883.309203093757,48,1248175.1854933884,14,2,EUA,13.75,1,9,5,5,1,1,1,0,6,409522.3202558448,1
63,12557.27852291824,115,1766680.0784094268,1,1,Brasil,13.75,1,12,5,5,1,1,0,0,7,590104.3036830389,1
22,16443.644578937732,24,211232.88788765884,6,1,Brasil,13.75,0,4,1,1,0,0,0,0,2,25065.968040169704,0
23,5996.791938951301,87,1700888.3800874185,7,0,Brasil,5.0,0,0,3,3,0,0,0,0,1,235441.7214786371,0
55,10707.697029291901,95,1599255.2611181887,2,1,EUA,13.75,0,7,2,2,0,0,0,0,3,520262.2006680013,0
39,17342.281822147026,103,1012513.1133397508,2,0,EUA,13.75,0,6,3,4,1,0,0,1,4,284890.26348833594,0
35,15900.802166739064,44,624706.2285678542,15,1,EUA,13.75,0,0,1,1,0,0,0,1,1,133088.401436627,0
31,13477.055110599618,58,816822.0738623722,5,1,Brasil,5.0,0,3,1,1,1,1,0,0,2,141982.33815484226,0
27,5976.670378677518,66,1937629.6900434215,13,1,Brasil,5.0,0,4,2,3,0,0,0,1,1,604052.4485600155,0
63,11800.359067835352,114,411378.1367421743,19,0,Brasil,13.75,0,5,3,4,0,0,0,0,2,126092.8784947275,0
30,9640.338415000268,18,1163412.5327814915,19,1,Brasil,13.75,0,6,1,2,0,0,0,0,4,194221.40690238087,0
48,13324.155611268854,80,175649.08827858086,15,1,Brasil,2.0,0,2,2,2,1,0,0,0,1,39160.89356967396,0
47,8762.613260820479,29,443607.1977364527,1,1,Alemanha,13.75,1,11,3,4,0,0,0,1,7,113509.4767397864,0
20,7897.106420101571,75,1528999.612268296,3,1,Alemanha,13.75,0,0,2,3,0,1,0,0,0,197651.92117362397,0
47,3740.5388892654337,2,612172.0903174492,18,0,Brasil,13.75,0,0,1,2,1,0,0,0,1,208988.1093050502,0
23,16887.218739906806,78,1971674.4804198418,17,2,Brasil,2.0,1,14,5,5,0,1,0,1,9,587377.5060031001,0
46,10400.91795422777,68,1006625.9157567417,8,1,Brasil,13.75,0,5,3,2,0,0,0,0,3,265797.89797674934,0
25,12628.583134810138,103,1037913.2573624082,11,1,Brasil,13.75,0,6,3,2,0,0,0,0,5,327769.59126758564,0
61,11991.047534103276,98,82266.33127811317,8,0,EUA,5.0,0,1,2,1,0,0,0,0,0,11451.415886911152,0
62,7730.264268158003,117,1913488.2316587593,6,1,Brasil,13.75,0,6,1,2,0,0,0,0,5,515407.81699550693,0
60,6963.740354207227,110,356724.5473599917,6,0,Brasil,13.75,1,8,5,5,0,1,0,1,6,44367.705745615014,1
61,7978.739496011058,39,1081297.7916327808,6,2,EUA,13.75,0,6,3,3,0,0,0,0,5,157796.99467605862,0
50,9107.326244682428,73,797392.4738178758,2,1,Alemanha,5.0,1,8,4,5,1,1,1,1,6,131074.23948681107,1
34,13466.42498805522,104,837013.5544817654,10,0,Brasil,13.75,0,6,2,2,1,1,0,0,5,192206.1768974071,0
65,8817.129345917554,41,1290167.3304118558,10,0,Brasil,13.75,1,12,3,3,1,1,1,0,9,172346.70591493286,0
28,18985.962526378487,71,1327556.46741403,9,2,Alemanha,13.75,1,10,4,3,1,1,1,1,6,349813.52056259854,1
30,16108.604143572604,115,317034.34356761276,3,1,Brasil,13.75,0,5,3,4,0,0,0,0,3,40708.054675684725,0
67,15233.438198662832,81,1004177.4397125655,2,0,EUA,13.75,1,10,3,4,0,0,1,0,7,170723.77346479427,1
28,11521.3643901074,87,1583050.1237922953,4,2,Brasil,13.75,0,5,2,1,0,0,0,0,2,452116.59091511945,0
48,18057.122942881935,109,892140.1022689368,8,0,Brasil,13.75,0,7,2,1,1,1,0,0,4,245344.43735854738,1
45,11127.977475515503,75,339950.89694489446,9,1,Brasil,5.0,0,7,1,1,1,0,0,1,4,110405.55030189856,0
61,11874.954343383015,22,633301.7168818144,2,1,Brasil,13.75,1,9,4,4,1,0,0,1,6,155808.59545923743,0
23,12679.898158997077,82,432635.33256908966,16,2,EUA,13.75,0,0,2,1,1,1,0,1,0,137415.45872136983,0
58,14807.292162173377,49,260376.76115052574,6,1,Brasil,13.75,1,9,5,4,1,0,1,1,5,81616.54709002117,1
33,14547.632316011943,28,761386.443596354,8,1,Alemanha,13.75,0,7,1,2,0,0,0,0,3,162776.22965180574,0
21,10099.498886221587,16,1086463.1239641695,3,1,Brasil,5.0,1,10,3,4,1,1,0,1,7,340150.01231660444,1
52,9868.025122296185,106,154775.5353004972,11,1,Brasil,13.75,0,5,3,2,1,0,0,1,4,43115.1088752839,0
65,14559.611828608338,68,1211608.510734085,5,0,Brasil,13.75,0,3,1,1,1,1,0,1,1,176283.91993379404,1
43,14860.946335564931,62,1986118.6359375191,12,1,Brasil,13.75,1,10,5,5,1,1,1,0,6,492684.706422889,0
29,10426.595500708509,36,1928608.6147199664,11,1,Brasil,13.75,0,5,3,4,0,1,0,0,3,387944.644530361,0
28,5651.247721286184,22,1660055.2291783262,5,1,Brasil,13.75,0,4,3,2,0,0,0,0,2,302137.72214691114,0
54,11170.735615967022,11,540018.814476782,3,1,Brasil,13.75,1,11,4,3,0,1,0,1,6,135867.90364063779,1
42,14494.103195303434,85,54591.11699394092,9,1,EUA,5.0,1,12,5,5,0,1,0,1,9,11955.680113993201,1
35,19221.667385679124,104,1668747.9887368735,18,1,Brasil,13.75,0,7,1,1,1,0,0,0,5,580724.3940410308,0
36,7208.1681506373525,105,120883.26163763933,12,1,Brasil,5.0,0,1,2,3,1,0,0,0,0,41570.73246858214,0
40,10293.714988677706,80,419199.8821268331,4,2,Brasil,13.75,0,6,3,3,0,0,0,0,4,110577.9728947647,0
55,10442.385753898494,42,1093461.898739101,7,1,Brasil,13.75,0,2,2,3,0,1,0,1,2,173644.72552529714,1
35,17423.221357726004,55,364972.29789585073,11,1,Alemanha,5.0,1,11,5,5,0,0,0,0,8,91750.3624323595,1
43,11860.23399816547,73,1669238.7792842975,2,0,Brasil,2.0,0,2,3,3,0,0,0,0,2,240821.29846317883,0
23,8370.693762510939,35,1556547.7955570598,12,0,Alemanha,13.75,0,2,1,1,0,0,0,0,1,463270.91189121385,0
21,14234.781131687276,57,1513981.3164171271,9,1,Brasil,13.75,0,2,2,2,1,0,1,0,0,518713.0498627658,0
61,10381.445919836215,34,1634093.9556361772,6,0,Brasil,5.0,0,5,3,4,0,1,0,0,4,256085.85651671828,0
68,7102.450906568182,73,447206.542726578,7,2,EUA,2.0,0,4,2,3,0,1,0,0,1,94107.8487809683,0
46,8428.906770895397,77,1460495.8285380013,6,2,EUA,5.0,0,1,2,2,1,0,0,0,0,250297.95614863955,0
51,18936.167817690475,70,717010.1901576117,18,1,Brasil,13.75,1,11,4,3,1,1,0,1,6,73294.34660996961,1
34,13536.836886597848,4,1337021.071541115,13,1,Brasil,13.75,0,3,1,1,1,0,0,0,3,457919.2017051059,0
60,12431.040221810172,46,252823.2399760378,9,1,Brasil,13.75,0,7,2,2,1,0,1,1,3,63277.351923672446,0
60,11000.425056751816,92,1414117.2943283846,19,1,Brasil,13.75,1,13,3,3,0,0,0,0,8,419397.8165715488,0
33,13168.595368475195,11,1944494.3785225514,4,1,Brasil,13.75,0,5,1,1,1,0,0,0,4,676739.754581692,0
19,13120.943784009978,98,96764.72698424534,4,0,Brasil,13.75,0,3,3,2,1,0,1,0,3,12938.766421565648,1
51,13168.675312829304,61,196719.51332249865,13,2,EUA,13.75,0,4,3,3,0,0,0,0,3,25624.98542558761,0
25,12459.380361111012,35,256037.16700264762,11,1,Brasil,5.0,0,3,3,4,0,0,0,0,2,63527.08951704935,0
30,15475.193353222197,69,866822.1708331895,2,0,Brasil,13.75,0,3,2,1,1,0,0,0,1,241394.25472382997,0
59,12092.417384002923,57,588652.5680167768,6,1,Alemanha,13.75,0,3,1,1,0,0,0,0,2,108063.15130880644,0
25,8088.244657789445,103,1615771.1055459804,12,1,Brasil,13.75,0,1,2,2,0,0,0,1,0,369289.9069286253,0
47,9550.308436396528,11,952836.6060099135,8,0,Brasil,13.75,0,1,3,4,0,0,0,0,0,146188.99336415686,0
49,4083.9252260411513,12,974229.3119502193,5,0,Brasil,13.75,1,9,5,5,0,1,0,0,6,250598.11470930738,0
53,20107.26846416957,43,1436905.821637454,9,0,EUA,13.75,0,0,2,3,0,0,0,0,1,196831.33158384613,0
64,15451.018367810746,19,730318.275246134,4,2,Brasil,5.0,1,10,4,3,0,1,0,1,7,133676.18242470408,1
47,8679.718019483053,77,712882.4223667224,9,0,EUA,13.75,0,5,3,2,0,1,0,0,4,73843.61750879398,0
18,10872.6206024116,68,1516283.5113786862,12,1,Brasil,13.75,0,5,3,3,0,0,0,0,3,321184.8209683199,0
60,9452.494103174267,78,1562283.0742151618,4,0,Brasil,2.0,0,4,3,3,1,0,0,0,2,242384.12819456615,0
56,18170.18884549647,108,38653.557340310836,17,1,Brasil,13.75,0,6,2,1,0,0,0,0,5,4023.312888933266,0
34,6320.491342916284,59,296143.0469230587,2,1,Brasil,13.75,0,6,2,3,1,0,0,1,3,98536.83998303818,0
37,12457.904235275117,2,434065.3804854748,13,2,Brasil,13.75,0,4,1,2,0,0,0,0,3,72581.75141538792,0
41,11565.888629740608,8,709684.9328281739,15,1,EUA,13.75,0,1,1,1,1,0,1,0,0,242870.7524479224,0
67,15307.354522836456,22,589981.6860295866,8,1,Brasil,13.75,0,1,3,2,1,1,0,0,0,180193.90213652654,0
39,11583.96308910122,115,1340354.8962926702,6,1,EUA,5.0,0,0,2,2,1,1,0,0,0,405049.44098798477,0
46,4967.164493378259,77,1657989.1152678868,9,1,Brasil,13.75,1,11,4,5,1,0,0,1,7,502972.45834347047,0
39,10995.528661430237,21,392253.0948884881,11,0,Brasil,13.75,0,4,3,4,1,0,0,0,3,51471.07835031881,0
61,8111.3511282267,85,1130330.3205978773,12,1,Brasil,13.75,0,6,1,2,0,0,0,0,5,336490.1238107013,0
26,12318.318186226243,92,741954.3396512616,2,0,Brasil,13.75,0,0,1,1,0,0,0,0,0,228764.49156755026,0
54,17736.708146081306,97,1016497.9713416632,2,2,Brasil,5.0,0,5,1,1,0,0,0,0,3,154460.77092951644,0
27,5042.299023070887,29,1245308.1051489539,11,1,Brasil,13.75,0,0,2,2,0,0,1,0,0,413290.57178601174,1
53,8799.109058400385,101,1788263.639177202,8,1,Brasil,13.75,0,6,2,1,0,1,1,1,4,296353.27283853927,1
54,9789.228184866011,86,392662.4089762886,6,1,EUA,13.75,0,7,3,2,0,0,0,1,3,132116.81414135944,0
45,10473.475618347155,90,183143.10824156008,18,1,Brasil,13.75,0,7,1,1,1,1,0,0,5,24207.154152656665,1
45,14960.502656420977,75,1258151.7189002514,11,1,Brasil,13.75,0,6,1,1,1,1,0,1,4,435753.1938734094,1
59,11305.82232975445,75,794320.3890575267,6,1,Brasil,13.75,0,3,1,1,0,0,0,0,3,275139.1725307885,0
60,13663.210902881781,109,334176.3596530472,9,0,Brasil,5.0,1,11,4,4,1,1,0,1,7,60221.50810112054,1
38,9496.907825072894,98,243003.46303614095,14,0,Brasil,13.75,0,7,3,2,0,0,0,0,3,65785.03838174438,0
41,12919.697381671751,83,1122230.4758793192,19,0,Brasil,2.0,0,7,3,2,0,1,0,1,3,383131.5453685423,0
59,15111.19052351086,112,607936.4831111092,6,0,Brasil,5.0,0,3,3,3,1,0,0,1,3,118510.90056955037,0
57,9070.801801051646,37,1994878.495376096,19,2,Alemanha,13.75,1,8,4,3,0,1,0,1,5,618889.936484344,1
19,15125.43247922606,78,817742.6304681208,10,1,Alemanha,13.75,1,13,3,4,1,1,1,1,7,119638.05350956148,1
25,12209.491074910275,29,432450.3514427135,14,0,Brasil,13.75,0,7,2,2,0,0,0,0,4,129854.62503342342,0
65,16181.84096192901,83,1261409.5997833828,5,0,Brasil,13.75,0,3,3,3,1,0,0,1,2,153624.43396470658,0
44,11194.320399692106,37,496067.23048410873,12,1,Brasil,13.75,0,2,3,3,0,1,0,1,2,85258.49737819031,0
39,13524.978620648395,21,993231.2260300106,19,1,Brasil,13.75,0,7,2,2,0,1,0,1,3,236339.23115827065,1
54,11837.57507328588,88,970326.6056048047,2,1,Brasil,13.75,0,1,2,1,1,0,0,0,0,152491.83943194273,0
44,11615.150951837684,90,912579.683134317,15,1,Brasil,13.75,0,6,2,3,0,1,0,0,3,102596.85919217048,0
46,13035.72171290276,105,1594210.5355764541,6,2,EUA,13.75,0,3,2,3,0,1,0,0,2,496619.9693438949,0
20,14147.229876899615,120,441059.872917706,8,0,Brasil,13.75,1,10,3,3,1,1,1,0,5,98480.33865542378,0
61,7001.740352303979,12,1809571.5370902354,14,1,Brasil,5.0,1,9,4,4,1,1,1,1,6,464385.90738644503,1
30,17734.53443527151,48,1584767.6013949334,3,2,Brasil,13.75,1,13,5,5,1,0,0,1,9,548422.5192574586,1
62,4561.347837800806,83,672913.5048442143,6,0,Brasil,2.0,0,7,2,2,0,1,0,0,5,203256.4921490316,0
27,9260.751561044417,47,369398.98749747564,11,1,Brasil,5.0,1,10,3,2,1,1,0,1,5,41404.300394744,1
53,11622.923716940397,113,566274.6987684151,9,0,Alemanha,13.75,0,7,2,2,0,0,0,1,5,197285.11133378072,1
26,13649.423876343793,94,671946.1313490659,17,1,Brasil,13.75,0,0,3,4,0,1,0,1,1,233948.50945822897,0
44,18304.690110965515,15,1118297.005926023,19,0,Brasil,13.75,0,0,2,2,1,1,0,0,1,352834.9560281676,1
51,4566.834047099571,67,102272.65593916377,2,2,Brasil,13.75,1,14,4,4,1,0,0,0,9,32492.35719896295,1
68,9969.223486441158,113,1829574.6684055857,8,2,Brasil,13.75,0,6,3,4,1,0,0,0,3,579944.9008324859,0
18,3492.6660488029393,13,206362.96475561085,10,2,Brasil,13.75,0,2,1,2,1,0,0,0,1,52336.40105308224,0
49,12126.48789564099,59,565754.0542590693,3,1,Brasil,5.0,0,6,1,1,0,0,0,0,3,81649.08836246407,0
42,13086.734338000122,73,227482.0015264035,10,2,Brasil,13.75,0,1,3,4,0,1,1,0,1,54161.58888703792,1
46,18363.18296868501,13,520778.92478606367,2,1,Brasil,13.75,0,5,3,3,0,0,0,1,2,154331.95539194669,0
24,12482.539043573817,80,1676970.8990315287,7,1,EUA,13.75,1,11,4,5,0,1,0,0,8,585507.1270787971,1
66,16176.100517769519,115,1234199.864652652,1,0,Brasil,13.75,0,3,2,2,0,0,0,1,3,360664.0176252129,0
20,14335.348326156236,78,462373.2179280665,12,1,EUA,13.75,0,1,3,2,0,0,0,1,1,143731.7177294029,0
37,10259.007211979326,72,1744799.4743006818,5,1,Alemanha,5.0,0,3,1,1,0,0,0,0,3,423453.2826037129,0
37,6364.157012831843,118,1603416.9978447848,9,0,Alemanha,13.75,0,1,3,4,0,0,0,0,0,169274.93441444004,0
47,13100.009193167243,19,1509762.0718199452,12,1,Brasil,13.75,0,2,3,2,1,0,1,0,2,513540.1166327396,1
52,6031.591931418545,57,1696789.0697875686,11,2,EUA,13.75,0,6,1,1,0,1,0,0,4,494230.80429690407,0
52,17180.828290678575,120,1243102.866221447,12,1,Brasil,13.75,0,7,2,1,0,0,1,1,4,218862.31082755147,0
66,11351.751591852704,32,1007860.3468203522,3,1,Brasil,13.75,1,11,3,2,1,1,1,1,8,140365.18199673554,1
56,16780.709646045667,99,754130.7020810649,12,2,EUA,5.0,0,0,1,1,0,0,0,0,1,85587.78357692459,0
44,10079.142263470403,87,455290.40061131975,1,0,Brasil,13.75,0,7,2,1,0,0,0,0,5,55437.94362924086,0
43,13075.403145603968,21,1119249.1987173208,6,2,Brasil,13.75,0,4,2,2,1,1,0,0,1,224276.253017959,1
31,12837.395429338754,82,1780089.7679710358,11,1,Brasil,13.75,0,2,1,1,0,0,0,0,1,206215.64111839203,0
34,11819.823527956305,112,1192023.7600947267,2,1,Brasil,13.75,0,7,1,1,0,0,0,0,4,301061.84806653723,0
35,10269.361946413632,14,1840017.6548240671,8,0,EUA,2.0,1,9,3,3,1,0,1,1,6,602992.8697536123,1
62,13569.82407388208,80,720265.5654903955,11,0,Brasil,5.0,1,8,5,4,0,1,1,1,6,135685.45591763168,1
69,8295.346946067166,24,1393324.5653297203,12,1,Brasil,5.0,1,8,5,4,1,1,0,1,4,197360.37424921093,1
46,7162.258684163765,49,1300844.2902006558,19,1,Alemanha,13.75,0,0,2,1,0,0,0,0,1,227080.21880175787,0
