Idade,Renda,TempoDeRelacao,TicketMedioInvestido,QtdProdutosNaCarteira,PerfilRisco,Pais,TaxaJuros,HistoricoInvestimentoESG,EngajamentoESG,ConhecimentoESG,PreocupacaoAmbiental,AcessouPagESG,LeuArtigoESG,ParticipouWebinarESG,AssessorESGAtivo,NPS_ESG,ValorAlocadoESG,ESG_Label,score_interesse,relacao_valor,propensao_esg,ESG_Label_Predito,faixa_propensao,categoria_produto,vence_em_dias,produtos_esg,valor_em_caixa,Renda Fixa,Multimercado,ETF,Renda Variável,Caixa,ValorEmCaixa
66,17994.185442679416,68,528399.8783935896,8,1,Brasil,2.0,0,4,2,1,1,1,1,0,1,0.0,1,8,0.0,0.5760417982913414,1,Média,Renda Fixa,213,0,98703.21764570248,0.2946780218730189,0.28659750193870476,0.004062714781927057,0.14444883976033532,0.27021292164601396,98703.21764570248
49,10913.079840521166,23,1169528.9706864865,19,0,Brasil,13.75,1,10,4,4,1,1,1,0,5,99006.53402816739,1,40,0.08465497807640866,0.8537953227874423,1,Alta,ETF,293,1,82954.55593340838,0.36065732092607705,0.23175295676360508,0.1425815197826888,0.0429248976812053,0.2220833048464237,82954.55593340838
53,4521.073352180036,99,1685928.477943468,18,0,Brasil,13.75,0,2,2,1,0,1,0,0,1,0.0,0,4,0.0,0.09141618289698687,0,Baixa,Caixa,917,0,45915.08582228682,0.10867627440992211,0.240496120024965,0.12725479705079465,0.007247883948293843,0.5163249245660244,45915.08582228682
49,11746.787108874652,106,599363.8332188939,1,0,Brasil,13.75,1,13,3,3,1,0,1,0,8,30288.945056620785,1,39,0.05053507209282492,0.8455656621030938,1,Alta,Multimercado,466,1,136438.0556988222,0.044908263611576515,0.1823778513904289,0.13070091307057627,0.21246790325595108,0.42954506867146725,136438.0556988222
32,11685.646428342572,22,1795369.294197752,2,0,Brasil,13.75,1,11,5,5,1,1,0,0,8,51998.84976900663,1,55,0.02896274375099981,0.8290159760838169,1,Alta,Caixa,977,1,79462.1325540334,0.10025729582399837,0.14801187103024835,0.09037621805135201,0.21773936177263922,0.4436152533217621,79462.1325540334
60,16793.47427749384,95,1244560.0800336075,8,2,Brasil,13.75,0,3,1,2,0,0,0,0,2,0.0,0,3,0.0,0.08378069247896487,0,Baixa,ETF,225,0,50288.727942904035,0.21465089645433558,0.23102065064240773,0.03838625311530926,0.0969063292705723,0.4190358705173751,50288.727942904035
52,12057.34568870304,62,852117.9543517819,10,1,Brasil,13.75,0,1,1,1,0,0,0,0,0,0.0,0,1,0.0,0.08383550788635415,0,Baixa,Renda Fixa,18,0,71872.4305824602,0.028321571623890086,0.29557942727833747,0.060023068413773965,0.27959079938614645,0.336485133297852,71872.4305824602
20,10313.670754238829,1,1250134.093186583,19,1,Brasil,13.75,0,1,2,1,0,0,0,0,0,0.0,0,2,0.0,0.08491755747801229,0,Baixa,Caixa,140,0,149252.09395690597,0.23979364027471672,0.18723184951503077,0.0757330629911865,0.21211494905153552,0.28512649816753044,149252.09395690597
33,16180.224580924823,59,809701.212321262,7,0,Brasil,2.0,1,13,5,5,1,1,0,1,9,97944.45820490703,1,65,0.12096355513728797,0.8655277087462969,1,Alta,ETF,930,1,68814.76663938569,0.3126394135835603,0.293170454993891,0.19242433405192,0.08196663980659807,0.11979915756403048,68814.76663938569
22,12483.160930004442,68,1677690.8476778674,17,0,Brasil,13.75,1,9,5,5,1,1,1,1,6,38119.600262700806,1,45,0.02272145526335068,0.8652502415851119,1,Alta,Renda Fixa,508,1,21270.88141402498,0.27069214661596747,0.045441270696108524,0.11137692808452196,0.020411117083044616,0.5520785375203574,21270.88141402498
38,8999.909273737132,19,969813.9743345182,3,1,Alemanha,2.0,0,5,1,1,0,0,0,0,3,0.0,0,5,0.0,0.0835567662279496,0,Baixa,Renda Fixa,872,0,18006.534742438824,0.21006052791579646,0.26467030353888527,0.07884456139337997,0.08152192919246669,0.3649026779594715,18006.534742438824
27,16619.99024216647,30,1803414.58591113,15,2,Brasil,13.75,1,13,5,5,1,1,0,0,7,54092.09768109149,1,65,0.02999424985770145,0.8602280369513626,1,Alta,Renda Fixa,84,0,104088.96489767882,0.20736878623646715,0.08501238535545395,0.16847049541950493,0.07782891589659507,0.4613194170919789,104088.96489767882
36,12774.647058067198,1,1024518.0808871747,4,2,Brasil,13.75,1,8,4,5,1,0,0,1,4,92077.15225107216,1,32,0.08987353575820045,0.7987047518929496,1,Alta,Multimercado,207,1,39902.81449158078,0.11446009621061873,0.25080445476606406,0.17175100178290706,0.22221044891473893,0.24077399832567126,39902.81449158078
42,12011.703866717751,48,1324133.0953784005,17,1,Brasil,13.75,0,3,1,2,0,0,0,1,2,0.0,1,3,0.0,0.5237024066980825,1,Média,Multimercado,7,0,52629.91026051532,0.31950839513169565,0.17145514559180833,0.026927332468198163,0.04988485566153056,0.4322242711467673,52629.91026051532
21,12711.633565646618,19,1995511.3978036325,11,0,Brasil,5.0,0,3,3,4,0,1,0,0,2,0.0,0,9,0.0,0.10801364287708376,0,Baixa,Renda Fixa,1006,0,146935.48038657964,0.1380265642843339,0.19757136163291558,0.1742480006009408,0.00907150044232482,0.4810825730394849,146935.48038657964
46,7717.326514333612,52,302462.02360699687,6,0,EUA,13.75,1,13,5,4,1,0,1,0,8,39987.20778306011,1,65,0.13220527688375291,0.8580496279609702,1,Alta,Caixa,94,1,103341.39017417736,0.20969733116956887,0.1572761390996823,0.12223006298527986,0.27913603734034254,0.23166042940512643,103341.39017417736
36,9889.38489528665,85,1476091.0059794772,17,1,Brasil,13.75,0,0,3,3,0,0,0,1,0,0.0,1,0,0.0,0.3922460135339286,0,Baixa,Renda Variável,566,1,54376.28894160785,0.10705712354891071,0.07201075312871265,0.003085545664421008,0.1254575878653711,0.6923889897925846,54376.28894160785
60,12014.330407331134,22,286355.7335527078,10,0,EUA,13.75,0,7,3,4,1,1,0,0,4,0.0,1,21,0.0,0.5630891977942395,1,Média,Renda Fixa,691,1,3854.4208426253363,0.2588118542141064,0.0736933899417039,0.07906217811410701,0.10320320771369831,0.48522937001638444,3854.4208426253363
19,11221.34521990128,50,1679344.0678711485,1,2,Brasil,13.75,1,13,5,5,1,1,0,0,7,68355.28010765291,1,65,0.040703534619186216,0.7528148209237301,1,Alta,Multimercado,344,1,2722.439271762872,0.2795543329239096,0.15203528974713615,0.10051494670225543,0.14810110636125862,0.3197943242654402,2722.439271762872
27,17089.71353126638,66,1196942.228512403,18,1,EUA,13.75,1,13,5,5,0,1,0,1,7,95930.90845489554,1,65,0.08014658186764743,0.8456257942640777,1,Alta,Renda Variável,692,1,39703.922582194136,0.28274017244083427,0.10993073228617121,0.01818980855827086,0.26204260674366564,0.32709667997105796,39703.922582194136
60,12869.623410908014,6,1876937.525606854,14,2,EUA,5.0,0,3,2,2,0,1,0,1,3,0.0,0,6,0.0,0.3094441660826824,0,Baixa,ETF,63,1,89560.32288063288,0.21345656316796233,0.1655101821893618,0.14023477060494835,0.07055761022786856,0.41024087380985896,89560.32288063288
42,15419.61569054561,64,1733253.637870288,19,1,Alemanha,13.75,0,7,2,2,0,1,0,0,3,0.0,1,14,0.0,0.4882053473032803,0,Média,Multimercado,1074,1,15237.82998409083,0.066347398350967,0.12234793680926954,0.1947192231523911,0.11744496158507434,0.49914048010229806,15237.82998409083
37,12037.581418303398,21,158995.35456295862,18,1,Brasil,5.0,0,6,2,2,0,0,0,0,4,0.0,0,12,0.0,0.08397049742056754,0,Baixa,Renda Fixa,789,0,16079.90331747338,0.05053066682341423,0.10603050042955567,0.1305210788651756,0.0656761410525101,0.6472416128293444,16079.90331747338
65,16225.153934984493,97,283232.0579409332,1,0,EUA,13.75,0,0,1,2,0,0,0,0,0,0.0,0,0,0.0,0.08355097536504619,0,Baixa,Multimercado,259,0,2243.577696874744,0.010252492628950805,0.22579835813837698,0.03092466042948019,0.16084936323993584,0.5721751255632562,2243.577696874744
36,13590.111026292616,19,1206330.147927582,1,1,Brasil,13.75,1,9,5,5,1,0,0,1,7,97228.42030389007,0,45,0.0805984496636133,0.7773920850483201,1,Alta,Renda Variável,213,1,81213.25482222882,0.1719890449565262,0.2819035564397033,0.022631939602258913,0.03835823243309576,0.48511722656841594,81213.25482222882
40,12053.681941553841,91,1041446.1334847289,9,0,Brasil,13.75,0,0,1,2,0,0,0,0,0,0.0,0,0,0.0,0.08371005845826401,0,Baixa,ETF,708,0,120643.59587533805,0.16203348449448685,0.009936266175704922,0.03378429784748765,0.25173489997624354,0.542511051506077,120643.59587533805
41,11946.867644163922,37,345444.60992075474,14,1,Brasil,5.0,0,4,2,1,1,0,0,0,3,0.0,0,8,0.0,0.0923444382513811,0,Baixa,Caixa,87,0,68334.47426527186,0.29700794950527243,0.20881402789897593,0.14612762454688755,0.24044536774205094,0.10760503030681312,68334.47426527186
28,8182.2454948361465,63,267424.8642605831,3,1,Brasil,13.75,0,3,3,2,0,0,0,0,1,0.0,0,9,0.0,0.08461741025280718,0,Baixa,Caixa,425,0,30576.057887755436,0.21425646147970978,0.24441222429237563,0.08188943096028818,0.16329699122845925,0.29614489203916716,30576.057887755436
63,14027.662880545242,29,1132341.6590488101,12,1,Brasil,13.75,0,6,3,2,0,1,1,0,4,0.0,0,18,0.0,0.15859765153527153,0,Baixa,Multimercado,515,0,46304.85511463491,0.24935700700483251,0.20833664505081637,0.16153330365311636,0.13695632272071004,0.2438167215705247,46304.85511463491
51,11839.181061854484,60,107353.88047024896,17,1,Alemanha,13.75,0,7,3,4,0,0,0,0,5,0.0,0,21,0.0,0.08368634116594653,0,Baixa,ETF,559,0,50971.32862344726,0.16285643149631135,0.025688579425672296,0.08033740773932346,0.042253879844644834,0.688863701494048,50971.32862344726
45,9992.032159275182,92,1748733.2528773437,17,1,EUA,13.75,0,0,1,1,0,0,1,1,0,0.0,0,0,0.0,0.23663652550114853,0,Baixa,Renda Variável,761,0,44152.74970909352,0.19316228772439015,0.042350263476471105,0.15434037492265903,0.23745308982801797,0.37269398404846177,44152.74970909352
22,16425.847083248285,34,1616095.0104072148,2,0,Brasil,13.75,0,4,3,2,1,0,0,0,2,0.0,0,12,0.0,0.10059198213783417,0,Baixa,Multimercado,143,0,139628.71149608697,0.3806962996957954,0.13940579106404563,0.006512592488373792,0.176938379736326,0.2964469370154592,139628.71149608697
22,6999.135896420796,1,1572886.2437050678,6,2,Brasil,13.75,0,6,3,3,0,0,0,1,3,0.0,0,18,0.0,0.12315002340025506,0,Baixa,Renda Fixa,564,0,41096.53570026182,0.1600550032063579,0.08118408453081329,0.019283023616896735,0.2653566883264201,0.474121200319512,41096.53570026182
68,10310.016418270265,48,41834.32261107472,1,0,Brasil,13.75,1,11,3,2,1,0,0,1,6,24752.00182662433,1,33,0.5916531840027436,0.718968266373455,1,Média,Caixa,273,1,74874.59659333629,0.15055839044671246,0.2540164841155295,0.09141642464378877,0.05964972266243487,0.44435897813153447,74874.59659333629
38,16110.874995118134,89,104805.47739134851,12,2,Brasil,13.75,0,6,1,1,0,0,0,1,3,0.0,1,6,0.0,0.4080058520536989,0,Média,Renda Variável,224,0,118707.37524808635,0.045590616769578235,0.16088636032360418,0.026725032930817585,0.043629217961672996,0.7231687720143269,118707.37524808635
29,13262.091763681014,21,1104179.85108995,4,1,Brasil,13.75,0,2,2,3,0,0,0,0,0,0.0,0,4,0.0,0.08397897436186659,0,Baixa,Renda Variável,867,0,115751.14642884415,0.23035379587784904,0.18868369307742117,0.07365640187676126,0.2565350346945568,0.25077107447341174,115751.14642884415
67,11808.56428938897,34,1988907.1208994137,16,2,EUA,13.75,0,0,3,3,0,1,1,1,0,0.0,1,0,0.0,0.6105597087563833,1,Média,Renda Fixa,1175,1,83489.67859798526,0.12811822961071823,0.023477835754419828,0.09106996582516305,0.02176297012574172,0.7355709986839571,83489.67859798526
21,13004.014172600586,26,691209.2399329899,11,1,Alemanha,5.0,0,6,3,3,0,0,0,0,4,0.0,0,18,0.0,0.08392648801736245,0,Baixa,ETF,1028,0,66347.08223469133,0.06903657941691077,0.07402929353398975,0.09947908905380182,0.12926713042727914,0.6281879075680186,66347.08223469133
66,12717.656684195365,36,695305.8846466345,10,1,Brasil,13.75,0,4,2,2,1,0,0,0,3,0.0,0,8,0.0,0.1333830355970457,0,Baixa,Renda Variável,740,0,118705.6213020777,0.1785534517153459,0.162648876323321,0.07114445718595466,0.21177309498238442,0.37588011979299407,118705.6213020777
59,5933.349814856315,99,277213.15405534685,8,1,Alemanha,13.75,0,7,1,1,0,1,0,1,5,0.0,0,7,0.0,0.11017165263628859,0,Baixa,ETF,1094,0,133423.64002339172,0.10912974373124458,0.1578977822384492,0.10750268771508711,0.2820432756991315,0.34342651061608764,133423.64002339172
37,10602.952458608153,23,1351928.2494416079,2,1,Brasil,2.0,0,5,1,1,0,1,0,0,4,0.0,0,5,0.0,0.1802546699161597,0,Baixa,Caixa,433,0,140699.63603327938,0.02346260752146763,0.26144694419551345,0.09437618280230038,0.19211632198839032,0.42859794349232827,140699.63603327938
55,18466.086618054997,81,1296886.6110980713,8,0,Brasil,13.75,0,3,2,1,0,0,0,0,3,0.0,0,6,0.0,0.08388771513858168,0,Baixa,Multimercado,216,0,25234.830572914045,0.32402126731308967,0.28807708232842477,0.0037330313292565087,0.11141640723676294,0.2727522117924661,25234.830572914045
42,9362.703460891329,47,211631.60859452654,1,1,Brasil,5.0,0,4,2,1,0,0,0,0,2,0.0,0,8,0.0,0.08403860390644702,0,Baixa,Renda Fixa,880,0,91540.18817781296,0.2794717277907435,0.09230951052875512,0.013793525094319303,0.17192644862503023,0.44249878796115183,91540.18817781296
31,10726.795943582663,106,940150.4512660188,7,0,Brasil,13.75,0,2,1,1,0,0,0,0,2,0.0,0,2,0.0,0.0836662660812378,0,Baixa,ETF,989,0,86704.4759500458,0.09806781819055882,0.09193350029542731,0.059544362601208614,0.011229442552700707,0.7392248763601046,86704.4759500458
28,9833.51694676325,76,1337479.0685557288,14,1,Brasil,13.75,1,13,5,5,0,1,1,1,7,88645.3740800961,1,65,0.06627790287433544,0.8675100489768438,1,Alta,Renda Fixa,371,1,7410.640509202995,0.04225676813010897,0.25753928129810755,0.14490261858535822,0.17493697671237138,0.3803643552740539,7410.640509202995
49,11651.93910672745,44,992097.1112806348,4,0,Brasil,2.0,1,13,3,4,0,0,0,0,8,83954.43060683424,0,39,0.08462311302907627,0.2969329229254672,0,Baixa,Renda Fixa,472,0,27546.365124047858,0.25024119848480225,0.018072690617360086,0.008862467718785183,0.2761480296987618,0.4466756134802907,27546.365124047858
28,9667.508674702807,20,1351983.5279108635,17,0,Brasil,13.75,0,2,1,1,0,0,0,1,2,0.0,1,2,0.0,0.45796950148600674,0,Média,Renda Fixa,501,1,104734.69206134167,0.2698663046354131,0.005255523334318002,0.06180859733759066,0.14744709653544244,0.5156224781572358,104734.69206134167
35,13946.96600863224,103,1634378.0908886646,2,2,Brasil,5.0,0,1,2,3,0,0,0,1,0,0.0,0,2,0.0,0.09125196860017903,0,Baixa,Renda Variável,838,0,22422.410728578365,0.30478289028166694,0.16773819913826785,0.08090093179772036,0.14308387496785954,0.30349410381448527,22422.410728578365
44,12789.253649161066,27,1374772.7119123177,2,2,Alemanha,13.75,1,10,5,4,0,0,1,1,6,84806.84481824287,1,50,0.06168785748767053,0.8648653656945163,1,Alta,ETF,1116,1,42661.943399256954,0.11906908569579971,0.01563721658371495,0.005293890432189974,0.08216037297379156,0.7778394343145039,42661.943399256954
35,15094.190460428072,106,1236067.3293027424,8,1,EUA,13.75,0,5,1,1,0,1,0,1,4,0.0,1,5,0.0,0.13472387688169862,0,Baixa,Multimercado,1101,0,132774.65526342174,0.18540651829392774,0.14502440995441554,0.08712107944958168,0.13497653081363378,0.4474714614884412,132774.65526342174
40,7796.235335244158,61,1708644.6113195415,7,2,Brasil,2.0,1,12,3,3,1,1,0,0,9,31207.442752278814,1,36,0.01826443268606071,0.822758717988541,1,Alta,Renda Variável,459,1,62693.45453890209,0.3682259707448788,0.1922392603489162,0.13302641868643222,0.24535575231086829,0.06115259790890448,62693.45453890209
28,10638.638068468386,37,1802171.2500608785,8,0,Brasil,13.75,0,6,2,2,0,0,0,0,3,0.0,0,12,0.0,0.08509303166956213,0,Baixa,ETF,1177,0,18107.971162136397,0.13658349189968946,0.026291856322061567,0.1643440000968538,0.2503936151157825,0.4223870365656126,18107.971162136397
38,11097.10947355146,84,783884.0099798503,17,0,Brasil,13.75,0,5,3,2,0,0,0,0,3,0.0,0,15,0.0,0.08370983801108817,0,Baixa,ETF,292,1,34139.86681604704,0.11689169789474395,0.26253881903232135,0.198813065706607,0.18958200596276667,0.2321744114035611,34139.86681604704
61,13822.587640354379,52,354767.27657053305,17,0,Brasil,13.75,1,10,4,5,1,0,0,1,7,76921.48764934926,0,40,0.2168217755909079,0.7058919593658435,1,Média,ETF,747,1,86182.89877997678,0.33252773158675236,0.17886510226308558,0.06153533002367824,0.19186271654870166,0.23520911957778212,86182.89877997678
22,8827.115211171862,75,1637542.2039760207,7,1,EUA,13.75,0,0,2,2,0,0,0,1,0,0.0,1,0,0.0,0.38536303109210396,0,Baixa,Caixa,19,1,1796.3335355572544,0.35924533585852314,0.14399205895664488,0.06620272693638665,0.2666271837616787,0.16393269448676662,1796.3335355572544
40,15662.615217033377,92,435368.6835259715,5,1,Brasil,13.75,0,0,1,1,0,0,0,0,1,0.0,0,0,0.0,0.0837142019392298,0,Baixa,Caixa,413,0,104205.90273060778,0.21401865548562765,0.2009337066522597,0.19601096041385993,0.21475780106064,0.17427887638761275,104205.90273060778
58,16745.662362070434,62,1858611.8328006805,15,1,Brasil,2.0,0,6,1,1,0,0,0,0,3,0.0,0,6,0.0,0.08391257137920594,0,Baixa,Multimercado,355,1,98073.20610844689,0.04675802586532854,0.07301718667169663,0.1258020497657588,0.0038131998651961593,0.7506095378320199,98073.20610844689
42,8044.510609457664,66,55527.11099158787,2,0,Brasil,5.0,1,8,5,5,1,1,0,1,4,56909.07092275574,1,40,1.02486956437933,0.8288498259208291,1,Alta,ETF,112,1,79091.48668369904,0.13636483979618605,0.18049391907183396,0.134293765989525,0.23756331455705793,0.3112841605853971,79091.48668369904
58,10036.508420425736,24,1843329.653412414,11,0,Brasil,13.75,0,1,1,1,0,0,0,0,1,0.0,0,1,0.0,0.0840250194309806,0,Baixa,Renda Fixa,818,0,80372.90612897772,0.2914903190898541,0.297201159256294,0.16763716443249052,0.1555440391035951,0.0881273181177662,80372.90612897772
27,9872.273966831632,80,1182474.1552980049,17,1,Brasil,5.0,0,6,1,1,1,0,0,0,4,0.0,0,6,0.0,0.09511751442723469,0,Baixa,Multimercado,105,0,130932.90181090005,0.3474197529398495,0.09741355051280566,0.19790975357203544,0.10052089397952539,0.25673604899578406,130932.90181090005
39,22529.544818709994,12,1551736.811860634,13,0,Brasil,2.0,0,3,3,2,1,0,0,0,2,0.0,0,9,0.0,0.08917114764041972,0,Baixa,Renda Fixa,452,0,112803.37987820288,0.3612140002972784,0.28062601707184504,0.17788369508695825,0.06153445720152185,0.11874183034239649,112803.37987820288
36,10280.399579168454,16,803000.248258165,4,1,Brasil,13.75,0,5,3,2,1,0,0,0,3,0.0,0,15,0.0,0.09826360948422279,0,Baixa,Multimercado,909,0,39853.281675089325,0.13459728397740017,0.10074299894156118,0.14138301058909172,0.2978975871886559,0.325379119303291,39853.281675089325
18,18710.501768624537,36,1983515.4208986715,18,0,Alemanha,13.75,0,1,3,4,1,0,0,1,1,0.0,0,3,0.0,0.16718889579336352,0,Baixa,Renda Variável,792,0,135025.5448087382,0.1884020863678808,0.1638012985226058,0.03219596490777545,0.1028023032873664,0.5127983469143715,135025.5448087382
24,6933.472019573562,2,462827.34085691796,14,2,EUA,13.75,0,3,2,1,0,0,1,0,2,0.0,0,6,0.0,0.10821991214920394,0,Baixa,ETF,1137,0,58301.55098507691,0.04317226030697623,0.18205833041330274,0.12169671811309771,0.09333110408575093,0.5597415870808724,58301.55098507691
21,8041.396135342546,89,536043.8886499678,19,1,Brasil,13.75,1,12,5,5,1,1,0,1,9,74996.20666703775,1,60,0.1399065791969701,0.8564680854050971,1,Alta,ETF,117,1,59292.28550608787,0.04728167220570581,0.23365203952903715,0.09145558202112998,0.1977123729288246,0.42989833331530247,59292.28550608787
18,9253.581872607196,62,112350.56363457114,3,2,Brasil,2.0,1,10,4,5,1,1,1,0,6,41386.403628396736,1,40,0.36836517703490096,0.8476736045118982,1,Alta,ETF,315,1,72290.76228813989,0.3713828194314548,0.08320947612303808,0.04958647296347987,0.09408437100622906,0.40173686047579826,72290.76228813989
32,8617.24275421391,64,1881541.992492262,4,1,Brasil,13.75,0,4,2,3,0,1,0,0,3,0.0,0,8,0.0,0.12633602917832154,0,Baixa,Caixa,470,0,94237.74281579141,0.2949087355292528,0.2249654970284171,0.1650492551285212,0.015333386569409212,0.29974312574439976,94237.74281579141
57,10928.405063366004,29,917498.3141613655,9,0,EUA,13.75,0,5,2,3,0,0,1,1,3,0.0,0,10,0.0,0.32153562213896475,0,Baixa,Renda Fixa,40,1,12820.02451698511,0.07978019955268088,0.21667225253328062,0.1685633622158514,0.10279509715481157,0.43218908854337557,12820.02451698511
29,9164.887189114008,92,1352956.3052915048,14,0,Brasil,13.75,0,5,3,3,0,0,0,0,2,0.0,0,15,0.0,0.08376216215933367,0,Baixa,ETF,1025,0,78360.5382995925,0.10594051986889795,0.22256926659819756,0.12783488864971812,0.1421993820431283,0.40145594284005803,78360.5382995925
39,8722.633629061706,74,1378007.047651053,17,1,Brasil,13.75,0,3,3,2,1,1,0,0,2,0.0,0,9,0.0,0.11046672054760369,0,Baixa,Renda Variável,410,0,33607.719302665864,0.1975481442750028,0.13519295616617488,0.01833770594761479,0.051554784224016104,0.5973664093871914,33607.719302665864
39,16633.88798589331,109,1750259.1636425285,2,2,EUA,13.75,1,14,4,3,1,1,0,1,10,78946.97940921636,1,56,0.045105854003393994,0.8666451244406789,1,Alta,ETF,1089,1,56800.13578682705,0.24679260861738223,0.23335138374865166,0.17846144077436632,0.2571384733458355,0.08425609351376429,56800.13578682705
67,16895.17449005266,87,1333201.2487863544,14,0,Brasil,5.0,0,4,1,2,0,0,1,0,1,0.0,0,4,0.0,0.09955678197794103,0,Baixa,Renda Variável,102,0,117582.94352887203,0.2934736834449816,0.1611121205239458,0.08478254343388747,0.029337750114122627,0.43129390248306254,117582.94352887203
64,15797.185993501264,96,1128422.1527853324,16,0,Brasil,13.75,0,3,3,2,1,0,0,0,2,0.0,0,9,0.0,0.08579181238919305,0,Baixa,Renda Variável,473,0,29138.418293614726,0.2931214965171726,0.24417030401723339,0.1351799414454613,0.13170855446155513,0.19581970355857747,29138.418293614726
34,14095.995822337312,31,1423533.8631401767,19,1,Brasil,13.75,0,2,3,4,0,0,0,0,1,0.0,0,6,0.0,0.08389497814653464,0,Baixa,Renda Variável,893,0,114922.93966862971,0.35295285019632733,0.2704689782513391,0.09717639705192965,0.2193542888124788,0.06004748568792506,114922.93966862971
46,12370.972263118209,83,1504431.8900162217,16,1,Brasil,5.0,0,1,3,3,0,1,0,0,0,0.0,0,3,0.0,0.0985525207001036,0,Baixa,Renda Fixa,729,0,89539.50132842662,0.2308867025154096,0.2934689602742248,0.1809296813252084,0.007780057089308922,0.28693459879584826,89539.50132842662
63,10011.877237336364,15,379996.6130344791,11,2,Brasil,2.0,1,12,4,5,0,0,0,1,9,90829.80483228237,1,48,0.23902730363740715,0.790880310988452,1,Alta,Caixa,361,1,70256.81799418617,0.3176002199135387,0.27890099168687105,0.01104263316905323,0.2672460880202847,0.1252100672102523,70256.81799418617
31,8187.369980979633,55,228237.4075637385,14,1,Brasil,13.75,1,11,5,5,0,0,0,1,7,32083.675004841938,0,55,0.140570885274347,0.3047718611180921,0,Baixa,Renda Variável,874,0,70855.32590461487,0.20977249035424037,0.22223952310431835,0.1400860138214598,0.03624733240007925,0.39165464031990227,70855.32590461487
67,13451.982813730749,33,158949.2124662706,7,0,Brasil,13.75,0,4,3,4,0,1,0,0,1,0.0,1,12,0.0,0.10105531070491351,0,Baixa,Renda Fixa,1106,0,60708.193736885005,0.07283727693181401,0.1159960345541758,0.16441895117051486,0.08210783022352869,0.5646399071199666,60708.193736885005
37,7305.478429812809,81,754366.4540998479,5,2,Brasil,13.75,1,9,4,3,1,0,1,0,6,10864.525173770384,0,36,0.01440216583406892,0.325427253610799,0,Baixa,Renda Variável,259,0,71672.95238365853,0.0366252927743028,0.12979698732783343,0.0719569495839719,0.25795729034533105,0.5036634799685609,71672.95238365853
67,8024.316283298427,52,1001020.477277113,8,1,EUA,13.75,0,3,3,4,1,1,1,0,1,0.0,1,9,0.0,0.19219893729111248,0,Baixa,Renda Variável,1127,1,110571.63033447169,0.11843661780863637,0.13398466745148246,0.16887173292390775,0.0821716676224975,0.49653531419347585,110571.63033447169
65,16611.65302481924,100,1235143.297596823,17,1,Brasil,13.75,0,3,2,2,0,0,0,0,3,0.0,0,6,0.0,0.08363265006706065,0,Baixa,Multimercado,198,0,67350.75123174272,0.24154105140228954,0.11459361750091875,0.0008896996040070881,0.013702773809658753,0.6292728576831259,67350.75123174272
50,19602.596166888346,20,1916488.694182324,14,1,Brasil,5.0,0,4,3,2,0,0,0,1,2,0.0,0,12,0.0,0.1166964076708631,0,Baixa,Renda Fixa,256,0,52941.85387187312,0.22712728844990668,0.03006844636281042,0.004906347238345755,0.08777964063290271,0.6501182773160344,52941.85387187312
60,13573.180552665923,73,668267.7622119425,10,0,Brasil,13.75,0,4,3,2,1,0,0,0,1,0.0,0,12,0.0,0.13927316500590795,0,Baixa,Renda Fixa,333,0,126954.1331296351,0.0012944162003206917,0.16985222461397004,0.15299566107232052,0.0006815750575116742,0.675176123055877,126954.1331296351
32,16425.828609178578,38,1524139.363633776,12,0,Brasil,13.75,0,3,2,3,0,0,0,0,3,0.0,0,6,0.0,0.0843981693115365,0,Baixa,Multimercado,863,0,65201.62711851116,0.31006689315038277,0.0841417756512053,0.1626782763993107,0.04367736298082973,0.39943569181827154,65201.62711851116
29,11016.606730224066,3,1067401.662993821,5,0,Brasil,13.75,0,6,2,3,0,0,0,0,5,0.0,0,12,0.0,0.08390136086288381,0,Baixa,Renda Variável,1100,0,125848.48793514207,0.08502581171677544,0.21256011146944465,0.15283980902730637,0.2291194462954829,0.3204548214909907,125848.48793514207
57,6649.3032556492635,54,447978.9648529645,8,2,Brasil,13.75,1,11,5,4,0,1,0,1,8,47471.845425490195,1,55,0.10596867974011148,0.8560788318052867,1,Alta,Renda Variável,226,1,15974.67185386059,0.3155934386615815,0.1746112194981866,0.09090647332295775,0.050745107881806195,0.36814376063546794,15974.67185386059
37,14448.686474474336,66,1234457.8039662305,12,1,EUA,2.0,0,6,2,3,0,0,0,0,5,0.0,0,12,0.0,0.08383904935978448,0,Baixa,Caixa,496,0,118041.17430470129,0.16708476681513218,0.1924248653322396,0.1300326700825074,0.045727146156614946,0.46473055161350585,118041.17430470129
47,14277.157293080256,18,1934680.5947965102,4,0,Brasil,5.0,0,0,2,3,0,0,0,0,0,0.0,0,0,0.0,0.08359805482905151,0,Baixa,Caixa,560,1,38379.741083739515,0.22666796623124955,0.017606351100475058,0.13278378256346976,0.07118841506458377,0.5517534850402219,38379.741083739515
55,12286.674215520976,87,257373.51551003207,13,1,Brasil,13.75,0,7,2,3,1,0,0,0,3,0.0,0,14,0.0,0.10403094024844141,0,Baixa,ETF,580,0,50376.93961999945,0.35408858398973964,0.23163969789539285,0.15587751493176416,0.1961800308931326,0.062214172289970726,50376.93961999945
