Idade,Renda,TempoDeRelacao,TicketMedioInvestido,QtdProdutosNaCarteira,PerfilRisco,Pais,TaxaJuros,HistoricoInvestimentoESG,EngajamentoESG,ConhecimentoESG,PreocupacaoAmbiental,AcessouPagESG,LeuArtigoESG,ParticipouWebinarESG,AssessorESGAtivo,NPS_ESG,ValorAlocadoESG,ESG_Label,score_interesse,relacao_valor,propensao_esg,ESG_Label_Predito,faixa_propensao,categoria_produto,vence_em_dias,produtos_esg,valor_em_caixa,Renda Fixa,Multimercado,ETF,Renda Variável,Caixa,ValorEmCaixa
57,9658.93279644184,92,760216.5383796034,14,1,Brasil,13.75,0,0,3,3,0,0,0,0,0,0.0,0,0,0.0,0.10640580221393105,0,0.10640580221393105,Multimercado,813,0,12557.921970805264,0.31046709024519403,0.05400489500347314,0.0246068156189299,0.18481876748044238,0.4261024316519605,12557.921970805264
48,7038.5829913961115,97,1844472.544100092,14,1,Brasil,13.75,1,8,5,5,1,1,0,1,6,28209.892429967436,0,40,0.015294278695513022,0.360925820635335,0,0.360925820635335,ETF,815,0,6680.379401900243,0.34692982281183116,0.05865204629969109,0.04349915319418307,0.1819742392020322,0.3689447384922624,6680.379401900243
51,13174.595095452281,6,82142.11185444175,4,0,EUA,13.75,0,7,1,1,1,1,0,1,3,0.0,0,7,0.0,0.1924791749590753,0,0.1924791749590753,Renda Fixa,1179,0,57649.814526235925,0.3689749712074183,0.1567188741183505,0.12672132214991924,0.024374593490549313,0.32321023903376267,57649.814526235925
41,11731.081751396054,41,1713699.1385025613,17,1,Brasil,13.75,1,8,4,5,1,1,0,1,6,21262.809725858308,1,32,0.012407543915143664,0.7307137255568139,1,0.7307137255568139,Multimercado,911,1,66222.10152920673,0.1309230758964923,0.0058041509312220735,0.17544420497494484,0.11488415006422134,0.5729444181331195,66222.10152920673
62,7451.284896789759,15,469327.3925236854,15,1,EUA,13.75,0,0,1,1,1,0,0,1,1,0.0,0,0,0.0,0.118290448343494,0,0.118290448343494,Renda Variável,767,1,42298.248802658934,0.16530423109512582,0.06319062203581316,0.034747147554205784,0.27920622639713105,0.4575517729177242,42298.248802658934
52,8428.681610727683,108,1698985.2922303958,16,2,EUA,5.0,1,13,4,3,1,0,1,1,9,51325.81310390185,1,52,0.030209668752843397,0.8293890824505862,1,0.8293890824505862,Renda Fixa,23,1,43115.91742743984,0.37528061634064597,0.1011916104934893,0.10541029484760873,8.201425576497279e-05,0.41803546406249104,43115.91742743984
65,18131.73348214223,3,287001.26069960237,5,1,Brasil,13.75,1,14,5,5,1,0,1,1,8,71205.11359460498,1,70,0.24809948681600622,0.811842501860854,1,0.811842501860854,Renda Fixa,994,1,96719.55399619657,0.3386680064476271,0.07646540671664594,0.198869027024411,0.1172775680576445,0.26871999175367134,96719.55399619657
23,12130.831025075071,43,1164635.7377441756,17,1,Brasil,2.0,0,0,1,2,0,1,0,0,1,0.0,0,0,0.0,0.1621936992238411,0,0.1621936992238411,ETF,380,0,80823.71620374046,0.04550965117587733,0.2207246674759946,0.09120795552051715,0.16412116226769413,0.4784365635599168,80823.71620374046
36,12406.74158178919,47,1777334.7588328293,7,0,Brasil,13.75,1,10,4,4,1,0,0,1,6,9153.335573981885,1,40,0.005150031741888123,0.7981387432474447,1,0.7981387432474447,Renda Variável,96,1,26500.400467197378,0.0712625373538355,0.004685908091489788,0.030596191560307264,0.1320144278365035,0.7614409351578639,26500.400467197378
47,12422.615300104246,99,952343.8973287921,15,1,EUA,13.75,0,7,2,1,0,1,0,1,5,0.0,0,14,0.0,0.12204782711821101,0,0.12204782711821101,Multimercado,235,0,57636.44123540141,0.3682455737408789,0.16566543209836512,0.18228145475484622,0.24241856224652786,0.041388977159381835,57636.44123540141
24,17578.501552844704,14,1495667.6808687518,17,2,Brasil,13.75,0,3,1,2,0,0,0,0,2,0.0,0,3,0.0,0.10675643077283796,0,0.10675643077283796,ETF,157,0,21362.400355757603,0.11521012653487546,0.17563125587141873,0.1784466385565994,0.1590981857708452,0.3716137932662612,21362.400355757603
27,7819.142550717158,66,1611296.5195325613,12,0,Brasil,13.75,0,4,2,3,1,1,0,0,3,0.0,0,8,0.0,0.16361098122227816,0,0.16361098122227816,Multimercado,219,0,14313.918352172233,0.10275655517807265,0.20207328517100134,0.00697942879184923,0.19706480464147635,0.49112592621760043,14313.918352172233
58,10414.417919294181,29,1475623.4753463906,11,0,Brasil,2.0,0,4,3,3,0,0,0,0,2,0.0,0,12,0.0,0.10630984616213861,0,0.10630984616213861,Caixa,996,0,105911.66746790492,0.3528189783654634,0.2461154705135342,0.0782940111114186,0.0360644756862614,0.2867070643233225,105911.66746790492
49,11324.139173349957,4,1851406.1763804506,19,1,Brasil,13.75,0,2,1,2,0,0,0,0,0,0.0,0,2,0.0,0.10673321168689516,0,0.10673321168689516,Renda Variável,529,0,132003.75360045524,0.22494948861811867,0.13123392324490266,0.19264431223650225,0.07205476847123986,0.37911750742923656,132003.75360045524
51,5115.296698841103,26,899200.118734658,11,1,Brasil,13.75,1,9,5,4,0,0,0,1,5,77152.95454859179,1,45,0.08580166654725724,0.8016849285358719,1,0.8016849285358719,Renda Variável,132,0,57313.82657396721,0.21562924281492035,0.018535060554631864,0.09401258933049278,0.26676949475933287,0.4050536125406221,57313.82657396721
45,8335.433933674627,115,354519.62393865996,2,1,Brasil,13.75,1,14,4,5,1,1,1,1,10,81516.15809817852,1,56,0.22993347239590398,0.8295872498085294,1,0.8295872498085294,ETF,1171,1,16315.555736330767,0.1684720977162989,0.15067968810473262,0.12268366593723566,0.1703169366678214,0.38784761157391134,16315.555736330767
32,16186.69930912375,12,105144.01676793477,15,1,Brasil,13.75,1,14,4,3,1,0,0,1,9,12283.263120914176,1,56,0.11682211386227202,0.74801555618665,1,0.74801555618665,Multimercado,770,1,30110.32276586804,0.26610882349520676,0.22201694846482198,0.04576437562739171,0.2025606559362186,0.263549196476361,30110.32276586804
47,15040.85398532047,2,500455.14057863515,5,1,Brasil,13.75,0,2,3,2,0,0,0,0,2,0.0,0,6,0.0,0.10665556541932136,0,0.10665556541932136,Renda Fixa,1143,0,128537.98292488114,0.14600325254205823,0.029126713039978356,0.13969512340841403,0.08073300659198594,0.6044419044175635,128537.98292488114
54,15748.267500408125,17,294963.0327216818,18,0,Brasil,13.75,0,6,1,1,0,0,0,0,5,0.0,0,6,0.0,0.10625153829882666,0,0.10625153829882666,ETF,36,0,26082.57327614651,0.39343985306967766,0.23153512443635133,0.11284147808399246,0.2646252567047819,-0.0024417122948032777,26082.57327614651
46,9643.639109874395,35,1120317.9954546161,16,1,Brasil,13.75,0,4,2,2,1,1,0,0,3,0.0,0,8,0.0,0.2877328797375534,0,0.2877328797375534,Renda Variável,805,1,28661.452007965763,0.16224363055364632,0.04669700726645524,0.11477427424213126,0.048593434821346225,0.627691653116421,28661.452007965763
39,10137.219039524654,10,378041.2210513467,4,0,EUA,2.0,0,7,2,2,1,0,1,0,4,0.0,0,14,0.0,0.11993875092259478,0,0.11993875092259478,Renda Variável,284,1,29103.276073751327,0.08080067691424256,0.25560231411439527,0.11931222322569551,0.2285471717973023,0.3157376139483644,29103.276073751327
21,4847.738019847869,112,87478.07750584865,10,1,Brasil,13.75,0,5,1,1,0,0,0,0,3,0.0,0,5,0.0,0.10655494095516677,0,0.10655494095516677,Renda Fixa,904,0,106362.02367307691,0.026768844573448816,0.009186242074154815,0.0023359273487435495,0.05736571910159724,0.9043432669020556,106362.02367307691
37,15727.738169265238,86,81619.75944864904,2,1,Brasil,13.75,0,3,3,4,0,0,0,0,3,0.0,0,9,0.0,0.10603635991822428,0,0.10603635991822428,Multimercado,517,0,10801.466362878222,0.23916268697131438,0.12957645270105014,0.01379221173972205,0.224594425211393,0.39287422337652045,10801.466362878222
49,16386.609075064385,105,1664823.3017460746,15,2,Brasil,13.75,1,13,3,4,1,0,1,0,7,11509.954820262761,1,39,0.006913615333576686,0.8265100471686567,1,0.8265100471686567,Renda Variável,579,1,133694.2778599614,0.26417627510194425,0.05985404262052247,0.16903892400550213,0.2943586513546347,0.21257210691739648,133694.2778599614
53,16335.683866142434,43,1186985.3635716194,4,1,Brasil,5.0,0,5,2,3,1,0,0,1,2,0.0,0,10,0.0,0.16808210581428407,0,0.16808210581428407,ETF,965,1,99051.53031459295,0.16020519604456887,0.15083624395926779,0.12347837144171857,0.18009847613512456,0.3853817124193202,99051.53031459295
67,18416.36501390896,21,722589.7507678226,16,1,Brasil,13.75,0,1,1,1,0,0,0,0,0,0.0,0,1,0.0,0.10643478081903994,0,0.10643478081903994,Multimercado,1166,0,61228.82727396672,0.3795262876400154,0.1930040249014096,0.16019551415803693,0.2184067673805537,0.04886740591998451,61228.82727396672
21,13688.434373959622,15,1789513.8050530914,7,1,Brasil,2.0,0,4,1,1,1,0,0,0,2,0.0,0,4,0.0,0.11394289718763162,0,0.11394289718763162,Multimercado,1043,0,1832.6072497841965,0.018883862089745573,0.18209322891374943,0.12168721495470664,0.2058175451231781,0.4715181489186203,1832.6072497841965
44,18227.52734618677,35,149691.25670135007,12,0,EUA,13.75,0,3,3,2,0,0,0,0,2,0.0,0,9,0.0,0.10655643345477671,0,0.10655643345477671,Renda Variável,781,0,49689.72075009517,0.2134760634818115,0.19130428203500613,0.02302000835787703,0.12430846599390898,0.4478911801313964,49689.72075009517
34,11198.101563368487,112,1960840.9247283735,3,0,Brasil,13.75,0,3,3,3,0,1,0,0,3,0.0,0,9,0.0,0.11017136067481083,0,0.11017136067481083,Caixa,32,0,50752.28786909995,0.2978009575666167,0.2929680700001505,0.12206052015695196,0.08220740226645919,0.20496305000982162,50752.28786909995
29,4931.958539977799,85,1236420.6626063774,17,2,Brasil,13.75,0,7,2,1,0,0,0,0,4,0.0,0,14,0.0,0.10640193256304582,0,0.10640193256304582,ETF,369,0,41272.37761490527,0.18045457574186605,0.08142872839309688,0.042523057577272,0.18852963757045024,0.5070640007173148,41272.37761490527
39,15442.89870896047,85,375093.86539800843,9,2,Alemanha,2.0,0,5,1,1,1,0,0,0,4,0.0,0,5,0.0,0.11886076983532802,0,0.11886076983532802,Renda Variável,752,0,43750.2425518127,0.2569804391481785,0.031185917235045178,0.1244821753575671,0.2713700014424498,0.3159814668167594,43750.2425518127
34,4784.443495965218,85,1361347.5069641673,8,2,Brasil,13.75,1,9,5,5,1,1,0,0,5,67276.8511628515,0,45,0.04941927127307036,0.4525773161735658,0,0.4525773161735658,ETF,941,0,35154.02286397184,0.3311607876521954,0.2534712703914504,0.12988587638935722,0.2745832619921142,0.01089880357488271,35154.02286397184
27,12680.808197973462,60,1529128.7069692896,6,0,Brasil,13.75,0,6,1,1,0,0,0,0,5,0.0,0,6,0.0,0.10623873176977859,0,0.10623873176977859,Renda Variável,163,0,97451.2135530461,0.29679652251985605,0.29137739061649476,0.10503657453121439,0.09317813269862736,0.21361137963380739,97451.2135530461
18,15821.295208497022,44,864392.1389078412,15,1,Brasil,13.75,1,12,5,5,0,1,0,0,8,22174.757258973976,1,60,0.025653555379895464,0.8217308150867387,1,0.8217308150867387,Caixa,400,1,99951.0758727035,0.2180823842046572,0.17151370870727953,0.006216803567085117,0.25702537843336287,0.34716172508761534,99951.0758727035
39,13297.035184140788,96,1724648.8864286393,10,1,Alemanha,13.75,0,6,3,4,0,0,0,0,3,0.0,0,18,0.0,0.10639797262266128,0,0.10639797262266128,Multimercado,733,0,139021.95075245088,0.3798477049577853,0.28222379176805823,0.021692182640220704,0.051135980154229606,0.2651003404797062,139021.95075245088
43,21112.9722823291,119,309957.4905199759,6,1,Brasil,13.75,0,3,2,1,1,0,0,0,2,0.0,0,6,0.0,0.11299475699142465,0,0.11299475699142465,Caixa,870,0,85117.90356853162,0.3994271352386107,0.2569263464642308,0.11214525283238173,0.18860635419433106,0.04289491127044576,85117.90356853162
35,4136.284023412089,5,564886.7913194406,15,1,Brasil,5.0,1,14,4,4,1,0,0,1,8,30263.71057771491,1,56,0.05357472942905393,0.8249034347592853,1,0.8249034347592853,ETF,478,1,62121.61170488225,0.2361189870791368,0.25433240553370534,0.03228038956077002,0.1488030846025049,0.32846513322388293,62121.61170488225
67,11668.557309856338,103,196049.79955213965,14,1,Brasil,2.0,0,6,3,4,1,0,0,0,4,0.0,0,18,0.0,0.11976680652222378,0,0.11976680652222378,Multimercado,879,0,98790.66646007265,0.03903335528070171,0.26796245315723455,0.021068207261768147,0.09259225706271412,0.5793437272375814,98790.66646007265
31,12069.821861010623,73,429646.9028086308,19,1,EUA,2.0,0,2,1,1,1,0,0,0,1,0.0,0,2,0.0,0.12440801134164607,0,0.12440801134164607,Renda Variável,643,0,37806.64147256727,0.09600052715210428,0.1798301540413468,0.02715733732551655,0.23214572883186146,0.4648662526491709,37806.64147256727
64,6623.588735270346,117,485070.3357031786,13,0,EUA,13.75,0,4,3,4,1,0,0,0,1,0.0,0,12,0.0,0.10901129515289598,0,0.10901129515289598,Caixa,1077,0,132101.43305955257,0.30919050544169707,0.08000518141886884,0.15365490569502463,0.21629647258821214,0.2408529348561973,132101.43305955257
46,7385.068837102857,18,1836090.0499342033,14,0,Brasil,13.75,1,11,5,4,1,1,1,0,6,81280.46336896929,1,55,0.04426820955958692,0.8280926380602159,1,0.8280926380602159,Caixa,615,1,92803.18182315792,0.1708403932738971,0.01041469297213885,0.09109738109812114,0.2521425145280559,0.475505018127787,92803.18182315792
29,8619.4855566936,21,165438.28061480084,3,0,Brasil,13.75,0,4,2,3,0,0,0,1,1,0.0,1,8,0.0,0.5849953516411343,1,0.5849953516411343,Renda Variável,428,1,73253.01928540261,0.24837464339388005,0.17195364569290675,0.0419513767072274,0.18964288530868767,0.3480774488972982,73253.01928540261
53,7601.410823802951,72,860556.0891735418,4,1,Brasil,13.75,0,5,3,4,0,0,0,0,4,0.0,0,15,0.0,0.10631960810609453,0,0.10631960810609453,Renda Variável,107,0,29507.358385163778,0.015236456688704082,0.2897252551052198,0.09537943292388962,0.06229550817913873,0.5373633471030478,29507.358385163778
52,11568.021399344529,108,1069473.3875815568,14,0,Brasil,5.0,0,3,3,2,0,0,0,0,3,0.0,0,9,0.0,0.10722002752372939,0,0.10722002752372939,Caixa,308,0,2862.4045572493224,0.39575989424776875,0.09166006927814405,0.15335844543139968,0.17376826477811516,0.18545332626457245,2862.4045572493224
69,9588.140399391361,116,1798399.1770663,14,1,EUA,13.75,0,5,2,2,0,1,0,0,3,0.0,0,10,0.0,0.2042015505609959,0,0.2042015505609959,ETF,382,0,28246.887079997072,0.16930160301689826,0.19484043764610148,0.19152647663588962,0.06653637899162075,0.3777951037094899,28246.887079997072
29,13271.6335363827,98,1995415.4751358149,8,1,Brasil,5.0,1,12,4,5,1,1,0,1,8,79371.59824378512,1,48,0.03977695846095629,0.8266592614748943,1,0.8266592614748943,Caixa,608,1,116698.63100464115,0.31079919599390815,0.057514747657240135,0.1705009537250458,0.27301187135129484,0.18817323127251107,116698.63100464115
24,14597.72186481225,74,1509242.3486904732,10,2,Brasil,5.0,1,14,4,4,1,0,0,1,8,95955.1456787459,1,56,0.06357831277640111,0.8249670360098582,1,0.8249670360098582,Caixa,937,1,65307.72867782291,0.29955854200721016,0.01364475396316096,0.05876160615922726,0.19102095939720543,0.43701413847319626,65307.72867782291
46,14327.115838875558,51,1941874.0712323687,9,2,Brasil,13.75,0,4,3,4,0,0,0,0,2,0.0,0,12,0.0,0.10629092697083069,0,0.10629092697083069,ETF,1118,0,120823.31824152796,0.19086677123129273,0.07600395558961848,0.07296933200289733,0.13146466386851732,0.5286952773076742,120823.31824152796
28,10359.495019260976,41,1576331.2537463887,14,0,Brasil,13.75,0,4,1,2,1,0,0,1,1,0.0,0,4,0.0,0.1308404596233419,0,0.1308404596233419,Renda Variável,998,1,36755.78901502778,0.32698862369561404,0.23794436850125045,0.14470281204168658,0.04139734596987064,0.24896684979157835,36755.78901502778
50,13137.902517857889,24,1926773.255533119,8,0,Brasil,13.75,1,14,3,2,0,1,1,0,8,71664.35773333094,1,42,0.0371939564417224,0.7631754288086826,1,0.7631754288086826,ETF,1177,1,22601.862481384895,0.13336841295738947,0.2875981121629362,0.14980169344815897,0.20020591773993598,0.2290258636915794,22601.862481384895
23,16140.51566470693,104,1417468.7446294657,11,0,Alemanha,13.75,0,5,1,2,0,0,0,0,3,0.0,0,5,0.0,0.10663550431773831,0,0.10663550431773831,ETF,586,1,31992.443253866368,0.022483058249888055,0.06863446925470489,0.014442881183691593,0.026272657172899914,0.8681669341388155,31992.443253866368
64,13782.25832510996,24,168729.21664763143,10,2,Brasil,13.75,1,10,3,4,0,0,0,0,5,24985.043914893096,1,30,0.1480768792413201,0.13579250218068814,0,0.13579250218068814,Multimercado,423,0,111032.80533285315,0.15028860683283504,0.12725190612603313,0.037951413986150255,0.025110906529369235,0.6593971665256123,111032.80533285315
32,19435.91077777368,120,809821.1721154263,18,1,Brasil,2.0,0,3,2,2,0,0,0,0,2,0.0,0,6,0.0,0.10622501196882868,0,0.10622501196882868,Caixa,1159,0,94383.76658748709,0.2350383686276316,0.0440959795024368,0.027152633280159513,0.017562340180315793,0.6761506784094563,94383.76658748709
49,15928.715947066752,96,1296728.594766916,4,0,Brasil,13.75,0,5,1,1,0,0,0,0,2,0.0,0,5,0.0,0.10611701222284549,0,0.10611701222284549,ETF,154,0,128155.21464217865,0.01975065961470346,0.24198329397369067,0.15421056487080384,0.2757300497801803,0.30832543176062166,128155.21464217865
68,18873.628290593846,120,707929.8338139595,4,2,Brasil,13.75,1,10,3,3,1,0,0,1,7,5129.112916786377,1,30,0.007245217571826066,0.7493274780980985,1,0.7493274780980985,Renda Fixa,84,1,85609.00290651995,0.2699591522580759,0.1442583571293347,0.11898384116580692,0.1333763570143814,0.33342229243240107,85609.00290651995
28,2030.6274882797406,97,554033.9970464194,12,1,Brasil,5.0,0,4,1,1,0,1,0,0,1,0.0,0,4,0.0,0.12742027725092872,0,0.12742027725092872,Caixa,145,1,93985.52879817282,0.3849254305081545,0.24051212934153998,0.1595158671865806,0.0467872241178137,0.16825934884591132,93985.52879817282
40,12386.704484560929,38,1159024.541594851,18,2,Brasil,5.0,1,8,5,5,1,1,1,0,5,42580.504703978375,0,40,0.03673819357370367,0.3649705308882596,0,0.3649705308882596,Renda Fixa,1067,0,55213.000759580325,0.08977175849999029,0.21973994919277742,0.1789361391407571,0.2196236013262682,0.29192855184020694,55213.000759580325
43,10704.269996191128,44,1867668.7346378455,8,0,Brasil,5.0,0,5,2,1,1,0,0,0,4,0.0,0,10,0.0,0.11930912313284453,0,0.11930912313284453,Renda Fixa,455,0,104433.87886941865,0.019747828674238167,0.12397462574786774,0.15558138244404784,0.1337265954620448,0.5669695676718014,104433.87886941865
51,11500.08107874314,57,79613.92829714558,3,1,Brasil,13.75,0,2,3,2,0,0,0,0,1,0.0,0,6,0.0,0.10616367894562946,0,0.10616367894562946,ETF,1079,0,55609.971715996115,0.03295870405444843,0.08574350963186497,0.012004953723545375,0.27740786901782605,0.5918849635723151,55609.971715996115
63,8780.162319583444,120,1540770.095047461,18,1,Brasil,13.75,1,11,4,4,1,0,1,1,6,79484.43450192352,1,44,0.051587438755446746,0.8188166355776471,1,0.8188166355776471,Renda Fixa,920,1,74606.09227867782,0.023032137183790536,0.016109468493242417,0.11441650309246224,0.021241808937532924,0.8252000822929719,74606.09227867782
51,13584.797601536719,115,1448227.283308808,7,2,Brasil,13.75,0,6,2,3,0,0,0,0,3,0.0,0,12,0.0,0.10610499202292223,0,0.10610499202292223,Renda Variável,758,0,11049.254856635333,0.3606668758899627,0.28391257998830055,0.07708042214443214,0.0762530688264375,0.20208705315086717,11049.254856635333
46,4766.5742703303495,59,1928267.3165226914,1,2,EUA,13.75,1,12,3,4,0,1,1,0,8,47538.646476523514,1,36,0.024653543321321327,0.8251323626370827,1,0.8251323626370827,Caixa,523,1,49231.40938832748,0.07360769898769041,0.04879430307525371,0.06043415568453395,0.2888987139785844,0.5282651282739375,49231.40938832748
21,13613.747451485164,113,1862115.3324417616,13,1,Brasil,13.75,1,13,5,5,1,1,0,0,8,22118.864941404325,1,65,0.01187834753181088,0.8112081773406216,1,0.8112081773406216,Renda Fixa,329,1,20015.11925968165,0.12367278813397525,0.02717417041198995,0.121469513600588,0.21423578387151687,0.5134477439819299,20015.11925968165
34,8913.155119277839,34,1526842.798467944,3,0,Alemanha,13.75,1,13,5,5,0,1,1,1,9,26097.794893474198,1,65,0.017092642298878958,0.8292020793138479,1,0.8292020793138479,ETF,237,1,71061.89075829052,0.37095683830895426,0.2113117044530872,0.05870917986113251,0.1460530344858597,0.2129692428909663,71061.89075829052
52,9998.455639518263,75,1045613.4417183714,3,1,Brasil,2.0,1,12,3,2,1,0,0,1,9,30251.18427346206,0,36,0.028931490486825157,0.31351759064558904,0,0.31351759064558904,Multimercado,309,0,10235.201675787592,0.02837430721767538,0.1930392339191561,0.09103671770293911,0.24537985475638854,0.4421698864038408,10235.201675787592
30,13754.007078262952,95,416492.43093470455,15,2,Brasil,13.75,0,0,1,1,1,0,0,0,1,0.0,0,0,0.0,0.11665892618787914,0,0.11665892618787914,ETF,1140,0,54040.301326892615,0.2439553243876132,0.1847374474694966,0.04796518506796213,0.2113876354109493,0.31195440766397875,54040.301326892615
58,12315.110911465334,82,1095019.079467893,19,1,Alemanha,13.75,0,6,3,2,1,0,0,0,4,0.0,0,18,0.0,0.11409504188995716,0,0.11409504188995716,Renda Variável,177,1,73397.98856291707,0.10396684018947676,0.27847090590986084,0.1907181234793032,0.030320344251591788,0.39652378616976736,73397.98856291707
56,16215.683645625813,23,1533050.467900111,4,1,Brasil,13.75,1,11,3,3,1,1,0,0,7,86882.32016849547,0,33,0.05667280061216865,0.1959669783365978,0,0.1959669783365978,Multimercado,726,0,83180.07311311239,0.37525997842062253,0.27570258498015093,0.06297603623069357,0.20375627980944208,0.0823051205590909,83180.07311311239
32,8121.9859766160425,86,1792381.7331494072,13,1,Brasil,13.75,0,1,2,3,0,1,0,0,0,0.0,0,2,0.0,0.1683330655655849,0,0.1683330655655849,Renda Variável,1129,0,37021.422076655406,0.0006726253606063271,0.21644365438744362,0.15662692470850123,0.07339871466534956,0.5528580808780993,37021.422076655406
46,11677.17739113149,43,1581526.8983289925,13,1,Brasil,13.75,0,4,3,4,1,0,0,0,2,0.0,0,12,0.0,0.12938596341658135,0,0.12938596341658135,Multimercado,651,0,8121.857304931969,0.17747372030332753,0.10320284182997354,0.16745750444558558,0.04262475368662687,0.5092411797344865,8121.857304931969
46,15555.092468044604,82,398581.20103019744,15,1,EUA,13.75,0,7,3,2,1,0,0,0,4,0.0,0,21,0.0,0.1170108819828921,0,0.1170108819828921,Multimercado,889,0,1733.2638940305856,0.3746212932576116,0.021929631595822317,0.01648790895844601,0.00044987798545488285,0.5865112882026652,1733.2638940305856
28,13444.798975005593,40,1203375.7653138381,19,1,Brasil,2.0,0,1,2,3,1,0,0,1,0,0.0,0,2,0.0,0.12063572408085026,0,0.12063572408085026,Multimercado,993,0,31089.092679942485,0.24746189319396716,0.23943322767504696,0.02766838520770756,0.1617094340331549,0.3237270598901234,31089.092679942485
69,13702.377013851186,47,671025.1844674004,16,2,Brasil,13.75,1,8,4,5,1,1,1,1,4,41539.321998894695,1,32,0.06190417447251307,0.803540517801942,1,0.803540517801942,Renda Fixa,900,0,73427.90281521333,0.11122476747692778,0.13910291065363786,0.07593017156407458,0.211571832749944,0.4621703175554157,73427.90281521333
49,16432.171433532938,41,28319.278107379552,7,1,Brasil,13.75,0,4,2,1,1,0,0,0,1,0.0,0,8,0.0,0.1116984242819183,0,0.1116984242819183,Caixa,25,0,54486.560195544036,0.2844534035798549,0.21563420194006921,0.057885688538043545,0.09381001006413495,0.3482166958778974,54486.560195544036
19,10375.030204521889,47,408439.66221944545,3,1,EUA,13.75,0,5,1,1,0,0,0,1,4,0.0,0,5,0.0,0.17526425389551184,0,0.17526425389551184,Renda Variável,51,0,94557.58418854298,0.25416422231329516,0.09789112232390282,0.1958723838173956,0.16502866507872418,0.28704360646668226,94557.58418854298
64,9532.676491510916,103,235309.09336756406,2,1,Brasil,13.75,0,6,1,1,0,0,0,0,3,0.0,0,6,0.0,0.10604364060466487,0,0.10604364060466487,Multimercado,912,0,47497.06209367952,0.12226868405071914,0.016230751118073282,0.014801590457304692,0.16686441816045433,0.6798345562134486,47497.06209367952
31,14303.617747729344,20,1687011.0558435423,18,0,Brasil,2.0,1,11,4,4,0,1,1,1,7,82500.75211333104,1,44,0.04890347512785194,0.8290711366522175,1,0.8290711366522175,Renda Fixa,934,0,83409.40187926138,0.3907030231919168,0.09785264723171568,0.19169304600221682,0.24211623179575623,0.07763505177839447,83409.40187926138
37,11402.274055955642,77,524427.4417741458,11,2,Brasil,13.75,1,11,3,2,1,0,1,1,6,73987.56073096152,1,33,0.1410822808935781,0.8114618304774899,1,0.8114618304774899,ETF,1090,1,129447.49995773805,0.3522894503826298,0.0237347053513984,0.07183787458886584,0.10235719215198869,0.44978077752511725,129447.49995773805
39,16488.814270790863,109,576548.9580862354,1,1,EUA,13.75,0,6,2,2,1,0,0,0,4,0.0,0,12,0.0,0.10877029678102994,0,0.10877029678102994,Caixa,758,0,77546.48110408876,0.2913803422156975,0.18886796261350228,0.09606085383342973,0.04642571184499956,0.3772651294923709,77546.48110408876
28,13479.093748460225,65,1920273.7778797797,16,2,Brasil,13.75,1,11,4,4,1,0,0,0,6,33868.82635676735,0,44,0.017637489564989606,0.3360109149995481,0,0.3360109149995481,ETF,116,1,83797.38102738494,0.21061043390882392,0.13567062270804583,0.12521225638289787,0.09614158994452117,0.43236509705571124,83797.38102738494
44,9506.597278838954,116,764382.5788672158,17,1,Brasil,5.0,0,4,1,1,0,0,0,0,3,0.0,0,4,0.0,0.10685999743305401,0,0.10685999743305401,Multimercado,532,0,96222.11554182952,0.10461663799136521,0.22801033434695842,0.12366099185514778,0.0015394592697316688,0.542172576536797,96222.11554182952
20,13353.536107244567,68,29075.423887345172,16,1,EUA,13.75,0,3,3,2,0,1,1,0,2,0.0,0,9,0.0,0.13078357069188176,0,0.13078357069188176,Multimercado,999,0,43712.982805956715,0.1410158130264414,0.10962042772093301,0.0680092034664846,0.04894122828532079,0.6324133275008202,43712.982805956715
34,8389.201343109868,24,574853.8352088117,10,2,Brasil,13.75,1,11,4,4,1,1,0,1,7,86713.70710079893,1,44,0.15084452941811097,0.7913632845811959,1,0.7913632845811959,Renda Fixa,480,1,110520.5202040594,0.18636791729082494,0.218959209110783,0.09293797149319832,0.07054980477276235,0.4311850973324314,110520.5202040594
61,15787.713873428225,100,247406.16539760676,17,1,Brasil,13.75,0,0,3,4,0,0,0,0,0,0.0,0,0,0.0,0.10621938153239525,0,0.10621938153239525,Renda Variável,1132,1,115321.7806541718,0.004446871753666759,0.09293932068171257,0.05527849252908617,0.09470294399839665,0.7526323710371379,115321.7806541718
45,6411.390773807393,36,214589.03785434936,3,2,Alemanha,2.0,0,2,3,2,0,1,0,0,0,0.0,0,6,0.0,0.1260436548450826,0,0.1260436548450826,Multimercado,616,0,25056.79563596503,0.2420492854776209,0.11960417588986638,0.051051365403820825,0.2624559775389159,0.32483919568977604,25056.79563596503
46,16888.26109678474,45,164199.70737014152,18,0,EUA,5.0,0,4,3,2,0,0,0,0,3,0.0,0,12,0.0,0.10661628106869321,0,0.10661628106869321,Multimercado,389,0,85673.75938622573,0.021131501125553155,0.10566385659202668,0.016244862173715614,0.11808087618822312,0.7388789039204815,85673.75938622573
38,13283.50604473831,2,1190586.3456490007,19,1,Brasil,13.75,0,0,2,2,1,0,0,0,0,0.0,0,0,0.0,0.12693044442772058,0,0.12693044442772058,Renda Variável,517,1,67001.17187810589,0.17350126395035673,0.049698438363843134,0.08463124142401893,0.12191670981525088,0.5702523464465303,67001.17187810589
